 InvH_pty_icode,InvH_Billdate,,
 0,4/22/2009,4:33:00,PM
 0,4/22/2009,4:33:00,PM
 0,4/22/2009,4:34:00,PM
 0,4/22/2009,4:34:00,PM
 0,4/22/2009,4:34:00,PM
 0,4/22/2009,4:34:00,PM
 0,4/22/2009,4:34:00,PM
 0,4/22/2009,4:35:00,PM
 0,4/22/2009,4:35:00,PM
 0,4/22/2009,4:35:00,PM
 0,4/22/2009,4:35:00,PM
 0,4/22/2009,4:35:00,PM
 0,4/22/2009,4:35:00,PM
 0,4/22/2009,4:36:00,PM
 0,4/22/2009,4:36:00,PM
 0,4/22/2009,4:36:00,PM
 0,4/22/2009,4:37:00,PM
 0,4/22/2009,4:37:00,PM
 0,4/22/2009,4:37:00,PM
 0,4/22/2009,4:38:00,PM
 2707,4/22/2009,4:39:00,PM
 0,4/22/2009,4:39:00,PM
 0,4/22/2009,4:40:00,PM
 0,4/22/2009,4:40:00,PM
 0,4/22/2009,4:41:00,PM
 0,4/22/2009,4:42:00,PM
 0,4/22/2009,4:42:00,PM
 0,4/22/2009,4:42:00,PM
 0,4/22/2009,4:43:00,PM
 0,4/22/2009,4:45:00,PM
 0,4/22/2009,4:45:00,PM
 0,4/22/2009,4:46:00,PM
 0,4/22/2009,4:46:00,PM
 0,4/22/2009,4:46:00,PM
 0,4/22/2009,4:47:00,PM
 0,4/22/2009,4:47:00,PM
 0,4/22/2009,4:47:00,PM
 0,4/22/2009,4:47:00,PM
 0,4/22/2009,4:49:00,PM
 0,4/22/2009,4:49:00,PM
 0,4/22/2009,4:50:00,PM
 0,4/22/2009,4:50:00,PM
 0,4/22/2009,4:50:00,PM
 0,4/22/2009,4:51:00,PM
 0,4/22/2009,4:51:00,PM
 0,4/22/2009,4:51:00,PM
 0,4/22/2009,4:52:00,PM
 0,4/22/2009,4:52:00,PM
 0,4/22/2009,4:53:00,PM
 0,4/22/2009,4:53:00,PM
 0,4/22/2009,4:54:00,PM
 0,4/22/2009,4:54:00,PM
 0,4/22/2009,4:55:00,PM
 0,4/22/2009,4:55:00,PM
 0,4/22/2009,4:55:00,PM
 0,4/22/2009,4:55:00,PM
 0,4/22/2009,4:56:00,PM
 0,4/22/2009,4:57:00,PM
 0,4/22/2009,4:58:00,PM
 0,4/22/2009,4:58:00,PM
 0,4/22/2009,4:59:00,PM
 0,4/22/2009,5:00:00,PM
 0,4/22/2009,5:00:00,PM
 0,4/22/2009,5:00:00,PM
 0,4/22/2009,5:00:00,PM
 0,4/22/2009,5:01:00,PM
 0,4/22/2009,5:01:00,PM
 0,4/22/2009,5:01:00,PM
 0,4/22/2009,5:01:00,PM
 0,4/22/2009,5:01:00,PM
 0,4/22/2009,5:03:00,PM
 0,4/22/2009,5:04:00,PM
 0,4/22/2009,5:06:00,PM
 0,4/22/2009,5:06:00,PM
 0,4/22/2009,5:06:00,PM
 0,4/22/2009,5:07:00,PM
 0,4/22/2009,5:07:00,PM
 0,4/22/2009,5:07:00,PM
 0,4/22/2009,5:08:00,PM
 0,4/22/2009,5:08:00,PM
 0,4/22/2009,5:09:00,PM
 0,4/22/2009,5:10:00,PM
 0,4/22/2009,5:10:00,PM
 0,4/22/2009,5:11:00,PM
 0,4/22/2009,5:12:00,PM
 0,4/22/2009,5:12:00,PM
 0,4/22/2009,5:12:00,PM
 0,4/22/2009,5:15:00,PM
 0,4/22/2009,5:15:00,PM
 0,4/22/2009,5:15:00,PM
 0,4/22/2009,5:15:00,PM
 0,4/22/2009,5:16:00,PM
 0,4/22/2009,5:16:00,PM
 0,4/22/2009,5:17:00,PM
 0,4/22/2009,5:17:00,PM
 0,4/22/2009,5:18:00,PM
 0,4/22/2009,5:18:00,PM
 0,4/22/2009,5:18:00,PM
 0,4/22/2009,5:18:00,PM
 0,4/22/2009,5:20:00,PM
 0,4/22/2009,5:20:00,PM
 0,4/22/2009,5:21:00,PM
 0,4/22/2009,5:21:00,PM
 0,4/22/2009,5:22:00,PM
 0,4/22/2009,5:22:00,PM
 0,4/22/2009,5:22:00,PM
 0,4/22/2009,5:22:00,PM
 0,4/22/2009,5:23:00,PM
 0,4/22/2009,5:24:00,PM
 0,4/22/2009,5:25:00,PM
 0,4/22/2009,5:25:00,PM
 0,4/22/2009,5:26:00,PM
 0,4/22/2009,5:27:00,PM
 0,4/22/2009,5:27:00,PM
 0,4/22/2009,5:27:00,PM
 0,4/22/2009,5:28:00,PM
 0,4/22/2009,5:29:00,PM
 0,4/22/2009,5:29:00,PM
 0,4/22/2009,5:30:00,PM
 0,4/22/2009,5:30:00,PM
 0,4/22/2009,5:31:00,PM
 0,4/22/2009,5:31:00,PM
 0,4/22/2009,5:31:00,PM
 0,4/22/2009,5:32:00,PM
 0,4/22/2009,5:32:00,PM
 0,4/22/2009,5:32:00,PM
 0,4/22/2009,5:32:00,PM
 0,4/22/2009,5:33:00,PM
 0,4/22/2009,5:33:00,PM
 0,4/22/2009,5:33:00,PM
 0,4/22/2009,5:33:00,PM
 0,4/22/2009,5:34:00,PM
 0,4/22/2009,5:34:00,PM
 0,4/22/2009,5:36:00,PM
 0,4/22/2009,5:37:00,PM
 0,4/22/2009,5:38:00,PM
 0,4/22/2009,5:38:00,PM
 0,4/22/2009,5:38:00,PM
 0,4/22/2009,5:39:00,PM
 0,4/22/2009,5:40:00,PM
 0,4/22/2009,5:41:00,PM
 0,4/22/2009,5:41:00,PM
 0,4/22/2009,5:42:00,PM
 0,4/22/2009,5:42:00,PM
 0,4/22/2009,5:44:00,PM
 0,4/22/2009,5:44:00,PM
 0,4/22/2009,5:45:00,PM
 0,4/22/2009,5:45:00,PM
 0,4/22/2009,5:46:00,PM
 0,4/22/2009,5:46:00,PM
 0,4/22/2009,5:46:00,PM
 0,4/22/2009,5:47:00,PM
 0,4/22/2009,5:48:00,PM
 0,4/22/2009,5:49:00,PM
 0,4/22/2009,5:50:00,PM
 0,4/22/2009,5:51:00,PM
 0,4/22/2009,5:52:00,PM
 0,4/22/2009,5:52:00,PM
 0,4/22/2009,5:52:00,PM
 0,4/22/2009,5:53:00,PM
 0,4/22/2009,5:53:00,PM
 0,4/22/2009,5:54:00,PM
 0,4/22/2009,5:54:00,PM
 0,4/22/2009,5:54:00,PM
 0,4/22/2009,5:55:00,PM
 0,4/22/2009,5:55:00,PM
 0,4/22/2009,5:55:00,PM
 0,4/22/2009,5:55:00,PM
 0,4/22/2009,5:55:00,PM
 0,4/22/2009,5:56:00,PM
 0,4/22/2009,5:57:00,PM
 0,4/22/2009,5:57:00,PM
 0,4/22/2009,5:57:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:58:00,PM
 0,4/22/2009,5:59:00,PM
 0,4/22/2009,5:59:00,PM
 0,4/22/2009,5:59:00,PM
 0,4/22/2009,5:59:00,PM
 0,4/22/2009,6:00:00,PM
 0,4/22/2009,6:00:00,PM
 0,4/22/2009,6:00:00,PM
 0,4/22/2009,6:00:00,PM
 0,4/22/2009,6:00:00,PM
 0,4/22/2009,6:01:00,PM
 0,4/22/2009,6:01:00,PM
 0,4/22/2009,6:01:00,PM
 0,4/22/2009,6:01:00,PM
 0,4/22/2009,6:02:00,PM
 0,4/22/2009,6:02:00,PM
 0,4/22/2009,6:02:00,PM
 0,4/22/2009,6:02:00,PM
 0,4/22/2009,6:03:00,PM
 0,4/22/2009,6:03:00,PM
 0,4/22/2009,6:03:00,PM
 0,4/22/2009,6:04:00,PM
 0,4/22/2009,6:05:00,PM
 0,4/22/2009,6:06:00,PM
 0,4/22/2009,6:06:00,PM
 0,4/22/2009,6:06:00,PM
 0,4/22/2009,6:06:00,PM
 0,4/22/2009,6:07:00,PM
 0,4/22/2009,6:07:00,PM
 0,4/22/2009,6:07:00,PM
 0,4/22/2009,6:07:00,PM
 0,4/22/2009,6:08:00,PM
 0,4/22/2009,6:08:00,PM
 0,4/22/2009,6:08:00,PM
 0,4/22/2009,6:08:00,PM
 0,4/22/2009,6:09:00,PM
 0,4/22/2009,6:09:00,PM
 0,4/22/2009,6:09:00,PM
 0,4/22/2009,6:10:00,PM
 0,4/22/2009,6:11:00,PM
 0,4/22/2009,6:11:00,PM
 0,4/22/2009,6:11:00,PM
 0,4/22/2009,6:11:00,PM
 0,4/22/2009,6:12:00,PM
 0,4/22/2009,6:12:00,PM
 0,4/22/2009,6:12:00,PM
 0,4/22/2009,6:12:00,PM
 0,4/22/2009,6:12:00,PM
 0,4/22/2009,6:12:00,PM
 0,4/22/2009,6:13:00,PM
 0,4/22/2009,6:13:00,PM
 0,4/22/2009,6:13:00,PM
 0,4/22/2009,6:14:00,PM
 0,4/22/2009,6:14:00,PM
 0,4/22/2009,6:14:00,PM
 0,4/22/2009,6:14:00,PM
 0,4/22/2009,6:14:00,PM
 0,4/22/2009,6:14:00,PM
 0,4/22/2009,6:15:00,PM
 0,4/22/2009,6:16:00,PM
 0,4/22/2009,6:17:00,PM
 0,4/22/2009,6:17:00,PM
 0,4/22/2009,6:18:00,PM
 0,4/22/2009,6:18:00,PM
 0,4/22/2009,6:18:00,PM
 0,4/22/2009,6:18:00,PM
 0,4/22/2009,6:18:00,PM
 0,4/22/2009,6:19:00,PM
 0,4/22/2009,6:19:00,PM
 0,4/22/2009,6:19:00,PM
 0,4/22/2009,6:20:00,PM
 0,4/22/2009,6:20:00,PM
 0,4/22/2009,6:20:00,PM
 0,4/22/2009,6:21:00,PM
 0,4/22/2009,6:21:00,PM
 0,4/22/2009,6:21:00,PM
 0,4/22/2009,6:21:00,PM
 0,4/22/2009,6:22:00,PM
 0,4/22/2009,6:22:00,PM
 0,4/22/2009,6:22:00,PM
 0,4/22/2009,6:23:00,PM
 0,4/22/2009,6:23:00,PM
 0,4/22/2009,6:23:00,PM
 0,4/22/2009,6:23:00,PM
 0,4/22/2009,6:24:00,PM
 0,4/22/2009,6:25:00,PM
 0,4/22/2009,6:25:00,PM
 0,4/22/2009,6:25:00,PM
 0,4/22/2009,6:25:00,PM
 0,4/22/2009,6:26:00,PM
 0,4/22/2009,6:26:00,PM
 0,4/22/2009,6:26:00,PM
 0,4/22/2009,6:26:00,PM
 0,4/22/2009,6:26:00,PM
 0,4/22/2009,6:27:00,PM
 0,4/22/2009,6:27:00,PM
 0,4/22/2009,6:27:00,PM
 0,4/22/2009,6:27:00,PM
 0,4/22/2009,6:28:00,PM
 0,4/22/2009,6:28:00,PM
 0,4/22/2009,6:28:00,PM
 0,4/22/2009,6:29:00,PM
 0,4/22/2009,6:30:00,PM
 0,4/22/2009,6:30:00,PM
 0,4/22/2009,6:30:00,PM
 0,4/22/2009,6:30:00,PM
 0,4/22/2009,6:31:00,PM
 0,4/22/2009,6:31:00,PM
 0,4/22/2009,6:32:00,PM
 0,4/22/2009,6:33:00,PM
 0,4/22/2009,6:33:00,PM
 0,4/22/2009,6:33:00,PM
 0,4/22/2009,6:34:00,PM
 0,4/22/2009,6:34:00,PM
 0,4/22/2009,6:35:00,PM
 0,4/22/2009,6:35:00,PM
 0,4/22/2009,6:35:00,PM
 0,4/22/2009,6:35:00,PM
 0,4/22/2009,6:35:00,PM
 0,4/22/2009,6:35:00,PM
 0,4/22/2009,6:36:00,PM
 0,4/22/2009,6:36:00,PM
 0,4/22/2009,6:36:00,PM
 0,4/22/2009,6:36:00,PM
 0,4/22/2009,6:37:00,PM
 0,4/22/2009,6:37:00,PM
 0,4/22/2009,6:37:00,PM
 0,4/22/2009,6:37:00,PM
 0,4/22/2009,6:38:00,PM
 0,4/22/2009,6:38:00,PM
 0,4/22/2009,6:38:00,PM
 0,4/22/2009,6:38:00,PM
 0,4/22/2009,6:38:00,PM
 0,4/22/2009,6:38:00,PM
 0,4/22/2009,6:39:00,PM
 0,4/22/2009,6:39:00,PM
 0,4/22/2009,6:40:00,PM
 0,4/22/2009,6:40:00,PM
 0,4/22/2009,6:41:00,PM
 0,4/22/2009,6:41:00,PM
 0,4/22/2009,6:41:00,PM
 0,4/22/2009,6:43:00,PM
 0,4/22/2009,6:44:00,PM
 0,4/22/2009,6:44:00,PM
 0,4/22/2009,6:45:00,PM
 0,4/22/2009,6:45:00,PM
 0,4/22/2009,6:45:00,PM
 0,4/22/2009,6:46:00,PM
 0,4/22/2009,6:46:00,PM
 0,4/22/2009,6:46:00,PM
 0,4/22/2009,6:47:00,PM
 0,4/22/2009,6:48:00,PM
 0,4/22/2009,6:48:00,PM
 0,4/22/2009,6:49:00,PM
 0,4/22/2009,6:49:00,PM
 0,4/22/2009,6:49:00,PM
 0,4/22/2009,6:50:00,PM
 0,4/22/2009,6:50:00,PM
 0,4/22/2009,6:50:00,PM
 0,4/22/2009,6:51:00,PM
 0,4/22/2009,6:51:00,PM
 0,4/22/2009,6:51:00,PM
 0,4/22/2009,6:52:00,PM
 0,4/22/2009,6:52:00,PM
 0,4/22/2009,6:52:00,PM
 0,4/22/2009,6:52:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:54:00,PM
 0,4/22/2009,6:55:00,PM
 0,4/22/2009,6:55:00,PM
 0,4/22/2009,6:55:00,PM
 0,4/22/2009,6:56:00,PM
 0,4/22/2009,6:56:00,PM
 0,4/22/2009,6:56:00,PM
 0,4/22/2009,6:56:00,PM
 0,4/22/2009,6:56:00,PM
 0,4/22/2009,6:57:00,PM
 0,4/22/2009,6:57:00,PM
 0,4/22/2009,6:57:00,PM
 0,4/22/2009,6:57:00,PM
 0,4/22/2009,6:57:00,PM
 0,4/22/2009,6:57:00,PM
 0,4/22/2009,6:58:00,PM
 0,4/22/2009,6:58:00,PM
 0,4/22/2009,6:58:00,PM
 0,4/22/2009,6:59:00,PM
 0,4/22/2009,6:59:00,PM
 0,4/22/2009,7:00:00,PM
 0,4/22/2009,7:01:00,PM
 0,4/22/2009,7:01:00,PM
 0,4/22/2009,7:01:00,PM
 0,4/22/2009,7:02:00,PM
 0,4/22/2009,7:02:00,PM
 0,4/22/2009,7:02:00,PM
 0,4/22/2009,7:02:00,PM
 0,4/22/2009,7:03:00,PM
 0,4/22/2009,7:03:00,PM
 0,4/22/2009,7:03:00,PM
 0,4/22/2009,7:03:00,PM
 0,4/22/2009,7:04:00,PM
 0,4/22/2009,7:04:00,PM
 0,4/22/2009,7:04:00,PM
 0,4/22/2009,7:04:00,PM
 0,4/22/2009,7:04:00,PM
 0,4/22/2009,7:04:00,PM
 0,4/22/2009,7:05:00,PM
 0,4/22/2009,7:05:00,PM
 0,4/22/2009,7:05:00,PM
 0,4/22/2009,7:05:00,PM
 0,4/22/2009,7:05:00,PM
 0,4/22/2009,7:06:00,PM
 0,4/22/2009,7:07:00,PM
 0,4/22/2009,7:08:00,PM
 0,4/22/2009,7:08:00,PM
 0,4/22/2009,7:08:00,PM
 0,4/22/2009,7:08:00,PM
 0,4/22/2009,7:08:00,PM
 0,4/22/2009,7:08:00,PM
 0,4/22/2009,7:09:00,PM
 0,4/22/2009,7:09:00,PM
 0,4/22/2009,7:09:00,PM
 0,4/22/2009,7:10:00,PM
 0,4/22/2009,7:10:00,PM
 0,4/22/2009,7:10:00,PM
 0,4/22/2009,7:10:00,PM
 0,4/22/2009,7:11:00,PM
 0,4/22/2009,7:11:00,PM
 0,4/22/2009,7:11:00,PM
 0,4/22/2009,7:12:00,PM
 0,4/22/2009,7:12:00,PM
 0,4/22/2009,7:12:00,PM
 0,4/22/2009,7:12:00,PM
 0,4/22/2009,7:13:00,PM
 0,4/22/2009,7:13:00,PM
 0,4/22/2009,7:13:00,PM
 0,4/22/2009,7:13:00,PM
 0,4/22/2009,7:14:00,PM
 0,4/22/2009,7:15:00,PM
 0,4/22/2009,7:15:00,PM
 0,4/22/2009,7:16:00,PM
 0,4/22/2009,7:17:00,PM
 0,4/22/2009,7:17:00,PM
 0,4/22/2009,7:17:00,PM
 0,4/22/2009,7:17:00,PM
 0,4/22/2009,7:18:00,PM
 0,4/22/2009,7:19:00,PM
 0,4/22/2009,7:19:00,PM
 0,4/22/2009,7:19:00,PM
 0,4/22/2009,7:20:00,PM
 0,4/22/2009,7:20:00,PM
 0,4/22/2009,7:20:00,PM
 0,4/22/2009,7:20:00,PM
 0,4/22/2009,7:20:00,PM
 0,4/22/2009,7:21:00,PM
 0,4/22/2009,7:21:00,PM
 0,4/22/2009,7:22:00,PM
 0,4/22/2009,7:22:00,PM
 0,4/22/2009,7:23:00,PM
 0,4/22/2009,7:23:00,PM
 0,4/22/2009,7:23:00,PM
 0,4/22/2009,7:23:00,PM
 0,4/22/2009,7:23:00,PM
 0,4/22/2009,7:24:00,PM
 0,4/22/2009,7:25:00,PM
 0,4/22/2009,7:26:00,PM
 0,4/22/2009,7:26:00,PM
 0,4/22/2009,7:26:00,PM
 0,4/22/2009,7:27:00,PM
 0,4/22/2009,7:27:00,PM
 0,4/22/2009,7:27:00,PM
 0,4/22/2009,7:27:00,PM
 0,4/22/2009,7:28:00,PM
 0,4/22/2009,7:28:00,PM
 0,4/22/2009,7:28:00,PM
 0,4/22/2009,7:29:00,PM
 0,4/22/2009,7:29:00,PM
 0,4/22/2009,7:29:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:30:00,PM
 0,4/22/2009,7:31:00,PM
 0,4/22/2009,7:32:00,PM
 0,4/22/2009,7:32:00,PM
 0,4/22/2009,7:33:00,PM
 0,4/22/2009,7:33:00,PM
 0,4/22/2009,7:34:00,PM
 0,4/22/2009,7:34:00,PM
 0,4/22/2009,7:34:00,PM
 0,4/22/2009,7:34:00,PM
 0,4/22/2009,7:35:00,PM
 0,4/22/2009,7:35:00,PM
 0,4/22/2009,7:35:00,PM
 0,4/22/2009,7:35:00,PM
 0,4/22/2009,7:36:00,PM
 0,4/22/2009,7:36:00,PM
 0,4/22/2009,7:36:00,PM
 0,4/22/2009,7:36:00,PM
 0,4/22/2009,7:36:00,PM
 0,4/22/2009,7:37:00,PM
 0,4/22/2009,7:37:00,PM
 0,4/22/2009,7:38:00,PM
 0,4/22/2009,7:38:00,PM
 0,4/22/2009,7:38:00,PM
 0,4/22/2009,7:38:00,PM
 0,4/22/2009,7:39:00,PM
 0,4/22/2009,7:39:00,PM
 0,4/22/2009,7:39:00,PM
 0,4/22/2009,7:39:00,PM
 0,4/22/2009,7:39:00,PM
 0,4/22/2009,7:39:00,PM
 0,4/22/2009,7:40:00,PM
 0,4/22/2009,7:40:00,PM
 0,4/22/2009,7:40:00,PM
 0,4/22/2009,7:40:00,PM
 0,4/22/2009,7:41:00,PM
 0,4/22/2009,7:41:00,PM
 0,4/22/2009,7:41:00,PM
 0,4/22/2009,7:41:00,PM
 0,4/22/2009,7:41:00,PM
 0,4/22/2009,7:41:00,PM
 0,4/22/2009,7:42:00,PM
 0,4/22/2009,7:42:00,PM
 0,4/22/2009,7:43:00,PM
 0,4/22/2009,7:44:00,PM
 0,4/22/2009,7:44:00,PM
 0,4/22/2009,7:44:00,PM
 0,4/22/2009,7:45:00,PM
 0,4/22/2009,7:45:00,PM
 0,4/22/2009,7:46:00,PM
 0,4/22/2009,7:46:00,PM
 0,4/22/2009,7:47:00,PM
 0,4/22/2009,7:47:00,PM
 0,4/22/2009,7:47:00,PM
 0,4/22/2009,7:47:00,PM
 0,4/22/2009,7:48:00,PM
 0,4/22/2009,7:48:00,PM
 0,4/22/2009,7:48:00,PM
 0,4/22/2009,7:48:00,PM
 0,4/22/2009,7:48:00,PM
 0,4/22/2009,7:48:00,PM
 0,4/22/2009,7:49:00,PM
 0,4/22/2009,7:49:00,PM
 0,4/22/2009,7:50:00,PM
 0,4/22/2009,7:51:00,PM
 0,4/22/2009,7:52:00,PM
 0,4/22/2009,7:52:00,PM
 0,4/22/2009,7:53:00,PM
 0,4/22/2009,7:53:00,PM
 0,4/22/2009,7:54:00,PM
 0,4/22/2009,7:54:00,PM
 0,4/22/2009,7:54:00,PM
 0,4/22/2009,7:55:00,PM
 0,4/22/2009,7:55:00,PM
 0,4/22/2009,7:55:00,PM
 0,4/22/2009,7:56:00,PM
 0,4/22/2009,7:56:00,PM
 0,4/22/2009,7:56:00,PM
 0,4/22/2009,7:57:00,PM
 0,4/22/2009,7:57:00,PM
 0,4/22/2009,7:57:00,PM
 0,4/22/2009,7:58:00,PM
 0,4/22/2009,7:58:00,PM
 0,4/22/2009,7:58:00,PM
 0,4/22/2009,7:58:00,PM
 0,4/22/2009,7:59:00,PM
 0,4/22/2009,8:00:00,PM
 0,4/22/2009,8:00:00,PM
 0,4/22/2009,8:01:00,PM
 0,4/22/2009,8:02:00,PM
 0,4/22/2009,8:03:00,PM
 0,4/22/2009,8:04:00,PM
 0,4/22/2009,8:04:00,PM
 0,4/22/2009,8:04:00,PM
 0,4/22/2009,8:04:00,PM
 0,4/22/2009,8:05:00,PM
 0,4/22/2009,8:05:00,PM
 0,4/22/2009,8:05:00,PM
 0,4/22/2009,8:05:00,PM
 0,4/22/2009,8:05:00,PM
 0,4/22/2009,8:06:00,PM
 0,4/22/2009,8:06:00,PM
 0,4/22/2009,8:06:00,PM
 0,4/22/2009,8:06:00,PM
 0,4/22/2009,8:06:00,PM
 0,4/22/2009,8:07:00,PM
 0,4/22/2009,8:07:00,PM
 0,4/22/2009,8:08:00,PM
 0,4/22/2009,8:08:00,PM
 0,4/22/2009,8:08:00,PM
 0,4/22/2009,8:09:00,PM
 0,4/22/2009,8:09:00,PM
 0,4/22/2009,8:09:00,PM
 0,4/22/2009,8:09:00,PM
 0,4/22/2009,8:10:00,PM
 0,4/22/2009,8:10:00,PM
 0,4/22/2009,8:10:00,PM
 0,4/22/2009,8:10:00,PM
 0,4/22/2009,8:11:00,PM
 0,4/22/2009,8:11:00,PM
 0,4/22/2009,8:11:00,PM
 0,4/22/2009,8:12:00,PM
 0,4/22/2009,8:12:00,PM
 0,4/22/2009,8:12:00,PM
 0,4/22/2009,8:13:00,PM
 0,4/22/2009,8:13:00,PM
 0,4/22/2009,8:13:00,PM
 0,4/22/2009,8:13:00,PM
 0,4/22/2009,8:14:00,PM
 0,4/22/2009,8:14:00,PM
 0,4/22/2009,8:14:00,PM
 0,4/22/2009,8:14:00,PM
 0,4/22/2009,8:15:00,PM
 0,4/22/2009,8:16:00,PM
 0,4/22/2009,8:17:00,PM
 0,4/22/2009,8:17:00,PM
 0,4/22/2009,8:17:00,PM
 0,4/22/2009,8:18:00,PM
 0,4/22/2009,8:18:00,PM
 0,4/22/2009,8:18:00,PM
 0,4/22/2009,8:20:00,PM
 0,4/22/2009,8:20:00,PM
 0,4/22/2009,8:20:00,PM
 0,4/22/2009,8:20:00,PM
 0,4/22/2009,8:21:00,PM
 0,4/22/2009,8:22:00,PM
 0,4/22/2009,8:22:00,PM
 0,4/22/2009,8:22:00,PM
 0,4/22/2009,8:22:00,PM
 0,4/22/2009,8:23:00,PM
 0,4/22/2009,8:23:00,PM
 0,4/22/2009,8:23:00,PM
 0,4/22/2009,8:24:00,PM
 0,4/22/2009,8:25:00,PM
 0,4/22/2009,8:25:00,PM
 0,4/22/2009,8:25:00,PM
 0,4/22/2009,8:26:00,PM
 0,4/22/2009,8:27:00,PM
 0,4/22/2009,8:28:00,PM
 0,4/22/2009,8:28:00,PM
 0,4/22/2009,8:29:00,PM
 0,4/22/2009,8:30:00,PM
 0,4/22/2009,8:31:00,PM
 0,4/22/2009,8:32:00,PM
 0,4/22/2009,8:32:00,PM
 0,4/22/2009,8:32:00,PM
 0,4/22/2009,8:32:00,PM
 0,4/22/2009,8:33:00,PM
 0,4/22/2009,8:34:00,PM
 0,4/22/2009,8:34:00,PM
 0,4/22/2009,8:34:00,PM
 0,4/22/2009,8:34:00,PM
 0,4/22/2009,8:34:00,PM
 0,4/22/2009,8:35:00,PM
 0,4/22/2009,8:35:00,PM
 0,4/22/2009,8:35:00,PM
 0,4/22/2009,8:35:00,PM
 0,4/22/2009,8:36:00,PM
 0,4/22/2009,8:37:00,PM
 0,4/22/2009,8:38:00,PM
 0,4/22/2009,8:38:00,PM
 0,4/22/2009,8:39:00,PM
 0,4/22/2009,8:40:00,PM
 0,4/22/2009,8:42:00,PM
 0,4/22/2009,8:42:00,PM
 0,4/22/2009,8:42:00,PM
 0,4/22/2009,8:44:00,PM
 0,4/22/2009,8:45:00,PM
 0,4/22/2009,8:45:00,PM
 0,4/22/2009,8:46:00,PM
 0,4/22/2009,8:47:00,PM
 0,4/22/2009,8:47:00,PM
 0,4/22/2009,8:48:00,PM
 0,4/22/2009,8:48:00,PM
 0,4/22/2009,8:48:00,PM
 0,4/22/2009,8:49:00,PM
 0,4/22/2009,8:49:00,PM
 0,4/22/2009,8:49:00,PM
 0,4/22/2009,8:51:00,PM
 0,4/22/2009,8:51:00,PM
 0,4/22/2009,8:52:00,PM
 0,4/22/2009,8:53:00,PM
 0,4/22/2009,8:53:00,PM
 0,4/22/2009,8:53:00,PM
 0,4/22/2009,8:53:00,PM
 0,4/22/2009,8:54:00,PM
 0,4/22/2009,8:54:00,PM
 0,4/22/2009,8:54:00,PM
 0,4/22/2009,8:55:00,PM
 0,4/22/2009,8:55:00,PM
 0,4/22/2009,8:55:00,PM
 0,4/22/2009,8:56:00,PM
 0,4/22/2009,8:56:00,PM
 0,4/22/2009,8:56:00,PM
 0,4/22/2009,8:57:00,PM
 0,4/22/2009,8:57:00,PM
 0,4/22/2009,8:59:00,PM
 0,4/22/2009,8:59:00,PM
 0,4/22/2009,8:59:00,PM
 0,4/22/2009,9:00:00,PM
 0,4/22/2009,9:00:00,PM
 0,4/22/2009,9:00:00,PM
 0,4/22/2009,9:00:00,PM
 0,4/22/2009,9:00:00,PM
 0,4/22/2009,9:01:00,PM
 0,4/22/2009,9:01:00,PM
 0,4/22/2009,9:01:00,PM
 0,4/22/2009,9:02:00,PM
 0,4/22/2009,9:04:00,PM
 0,4/22/2009,9:05:00,PM
 0,4/22/2009,9:06:00,PM
 0,4/22/2009,9:07:00,PM
 0,4/22/2009,9:09:00,PM
 0,4/22/2009,9:09:00,PM
 0,4/22/2009,9:09:00,PM
 0,4/22/2009,9:11:00,PM
 0,4/22/2009,9:12:00,PM
 0,4/22/2009,9:14:00,PM
 0,4/23/2009,4:18:00,PM
 0,4/23/2009,4:20:00,PM
 0,4/23/2009,4:23:00,PM
 0,4/23/2009,4:23:00,PM
 0,4/23/2009,4:24:00,PM
 0,4/23/2009,4:24:00,PM
 0,4/23/2009,4:25:00,PM
 0,4/23/2009,4:25:00,PM
 0,4/23/2009,4:26:00,PM
 0,4/23/2009,4:28:00,PM
 0,4/23/2009,4:28:00,PM
 0,4/23/2009,4:39:00,PM
 0,4/23/2009,4:42:00,PM
 0,4/23/2009,4:43:00,PM
 0,4/23/2009,4:43:00,PM
 0,4/23/2009,4:43:00,PM
 0,4/23/2009,4:44:00,PM
 0,4/23/2009,4:44:00,PM
 0,4/23/2009,4:44:00,PM
 0,4/23/2009,4:46:00,PM
 0,4/23/2009,4:47:00,PM
 0,4/23/2009,4:50:00,PM
 0,4/23/2009,4:53:00,PM
 0,4/23/2009,4:53:00,PM
 0,4/23/2009,4:55:00,PM
 0,4/23/2009,4:57:00,PM
 0,4/23/2009,4:58:00,PM
 0,4/23/2009,4:59:00,PM
 0,4/23/2009,5:00:00,PM
