 InvH_pty_icode, InvH_billnett
 0, 111
 0, 91
 0, 127
 0, 138
 0, 194.4
 0, 92
 0, 265
 0, 194.4
 0, 822
 0, 22
 0, 905
 0, 325
 0, 61
 0, 318.11
 0, 131
 0, 451.7
 0, 341
 0, 44
 0, 52
 0, 54.5
 0, 196
 0, 50
 0, 116
 0, 25
 0, 192
 0, 54
 0, 40
 0, 23
 0, 111
 0, 129.6
 0, 36
 0, 1104.5
 0, 105
 0, 11
 0, 363
 0, 673.5
 0, 477
 0, 276
 0, 200
 0, 45
 0, 45
 0, 60
 0, 168
 0, 44
 0, 105
 0, 100
 0, 1246.5
 0, 10.5
 0, 135
 0, 401
 0, 44
 0, 229
 0, 620
 0, 26
 0, 20
 0, 1584
 0, 707
 0, 193
 0, 153
 0, 259
 0, 266
 0, 55
 0, 717
 0, 457.5
 0, 20
 0, 84.5
 0, 145
 0, 17
 0, 511.56
 0, 179
 0, 15
 0, 64
 0, 124
 0, 45
 0, 182
 0, 44
 0, 94
 0, 368.5
 0, 447.7
 0, 264
 0, 36
 0, 221
 0, 96
 0, 18
 0, 1867.5
 0, 840
 0, 99
 0, 716
 0, 162
 0, 100.5
 0, 484
 0, 50
 0, 31
 0, 36
 0, 781
 0, 477.3
 0, 21
 0, 44
 0, 2
 0, 32
 0, 4487.91
 0, 15
 0, 283
 0, 130
 0, 27
 0, 114
 0, 365
 0, 170
 0, 86
 0, 215
 0, 32
 0, 105
 0, 167
 0, 316
 0, 37
 0, 464
 0, 144.87
 0, 413
 0, 266.5
 0, 18
 0, 517
 0, 290
 0, 344
 0, 6155.87
 0, 107
 0, 922.5
 0, 226
 0, 67.5
 0, 92
 0, 263
 0, 294
 0, 57
 0, 271
 0, 48
 0, 10
 0, 1569.4
 0, 305
 0, 1127
 0, 28
 0, 1329.65
 0, 1006.46
 0, 198
 0, 54
 0, 300
 0, 187
 0, 60
 0, 360
 0, 168
 0, 44
 0, 801.5
 0, 147
 0, 804.8
 0, 3951.4
 0, 314
 0, 70
 0, 1584
 0, 227
 0, 138
 0, 343
 0, 409
 0, 98
 0, 402
 0, 490.98
 0, 19
 0, 167
 0, 44
 0, 543
 0, 1785.5
 0, 20
 0, 48
 0, 35.5
 0, 275
 0, 88
 0, 286
 0, 2038.75
 0, 2
 0, 30
 0, 109
 0, 273.5
 0, 90
 0, 207.5
 0, 4650.65
 0, 88
 0, 149
 0, 26
 0, 348
 0, 18
 0, 22
 0, 125
 0, 58
 0, 442
 0, 184
 0, 18
 0, 395.6
 0, 848.5
 0, 17
 0, 1031
 0, 643.5
 0, 266
 0, 521.36
 0, 577
 0, 22
 0, 28
 0, 133.5
 0, 152.5
 0, 628
 0, 542
 0, 199
 0, 2739.85
 0, 301
 0, 46
 0, 20
 0, 2
 0, 375.7
 0, 132
 0, 70
 0, 12
 0, 26
 0, 2485.37
 0, 294
 0, 50.96
 0, 238
 0, 506
 0, 57
 0, 231
 0, 58
 0, 1420
 0, 33
 0, 99
 0, 82
 0, 17
 0, 502.92
 0, 180
 0, 11
 0, 227
 0, 123.48
 0, 274
 0, 207
 0, 398
 0, 886
 0, 62.5
 0, 2360
 0, 654
 0, 20
 0, 28
 0, 100
 0, 1922.5
 0, 55
 0, 713
 0, 35
 0, 18
 0, 154.6
 0, 368
 0, 38
 0, 124
 0, 90
 0, 71
 0, 61
 0, 237.7
 0, 549
 0, 745.5
 0, 28.8
 0, 65
 0, 100
 0, 884
 0, 443
 0, 99
 0, 10
 0, 417
 0, 22.5
 0, 184.5
 0, 40
 0, 40
 0, 12
 0, 52
 0, 143
 0, 11
 0, 63.5
 0, 144
 0, 185
 0, 223
 0, 88
 0, 77
 0, 140
 0, 7.5
 0, 28
 0, 114
 0, 466.48
 0, 1454.42
 0, 270
 0, 213
 0, 16
 0, 26
 0, 232.2
 0, 223
 0, 70
 0, 559.5
 0, 49.5
 0, 57
 0, 45
 0, 26
 0, 56
 0, 269.5
 0, 22
 0, 81
 0, 60.5
 0, 338
 0, 6
 0, 875.86
 0, 130
 0, 98.98
 0, 574
 0, 75
 0, 172
 0, 12
 0, 22
 0, 187
 0, 223
 0, 50
 0, 274
 0, 22
 0, 11
 0, 990
 0, 10.74
 0, 932.5
 0, 2502.4
 0, 70
 0, 22
 0, 578.15
 0, 196
 0, 168.56
 0, 90
 0, 711.81
 0, 46
 0, 22
 0, 62
 0, 21
 0, 584.5
 0, 35
 0, 145
 0, 456.68
 0, 24
 0, 45
 0, 166
 0, 70
 0, 78
 0, 89
 0, 42
 0, 283
 0, 1244
 0, 38
 0, 52
 0, 259
 0, 44
 0, 45
 0, 183.26
 0, 82.7
 0, 33
 0, 301.84
 0, 683
 0, 10
 0, 61
 0, 317
 0, 43.12
 0, 62
 0, 6
 0, 10
 0, 42
 0, 507
 0, 62
 0, 11
 0, 115
 0, 195.5
 0, 780
 0, 100
 0, 35
 0, 2378.2
 0, 92
 0, 56
 0, 320
 0, 2031.2
 0, 1458.44
 0, 58
 0, 175
 0, 695.8
 0, 22
 0, 5.4
 3061, 387.6
 0, 33
 0, 104
 0, 9
 0, 49
 0, 10
 0, 25
 0, 420
 0, 37
 0, 62
 0, 25
 0, 23
 3060, 233.7
 0, 165
 0, 1157
 0, 44
 0, 20
 2708, 660
 0, 270
 0, 389
 0, 169
 0, 20
 0, 33
 0, 25
 0, 42
 0, 100
 0, 66
 0, 197.5
 0, 640
 0, 192
 0, 466
 0, 80
 0, 132
 0, 50
 0, 68
 0, 270
 0, 58
 0, 450
 0, 42
 0, 29
 0, 1431.78
 0, 153
 0, 63
 0, 21
 0, 15
 0, 22
 2707, 36
 0, 43.12
 0, 177
 0, 49
 0, 37
 0, 36
 0, 1066.5
 0, 18
 0, 35
 0, 44
 0, 92
 0, 302
 0, 76
 0, 6
 0, 44
 0, 24
 0, 297
 0, 372
 0, 665.2
 0, 20
 0, 2
 0, 4
 0, 50
 0, 807
 0, 33
 0, 3
 0, 8.1
 0, 215
 3061, 20.9
 0, 96
 0, 195
 0, 39
 0, 100
 0, 12.5
 0, 387
 0, 28
 0, 92
 0, 73
 0, 55
 0, 100
 0, 189
 0, 254.8
 0, 281
 0, 22
 0, 844
 0, 760
 0, 423
 0, 360
 0, 195
 0, 46
 0, 250
 0, 61
 0, 7
 0, 21
 0, 28
 0, 129.6
 0, 150
 0, 224
 0, 2742.4
 0, 10
 0, 14
 0, 40
 0, 20
 0, 13
 0, 400
 0, 741.5
 0, 576
 0, 171
 0, 135
 0, 578
 0, 10
 0, 103
 0, 1172
 0, 218
 0, 54
 0, 20
 0, 113.5
 0, 1685
 0, 22
 0, 462
 0, 57
 0, 99
 0, 44
 0, 10
 0, 920.5
 0, 20
 0, 350
 0, 28
 0, 175
 0, 62
 0, 139.16
 0, 815.5
 0, 399
 0, 158
 0, 44
 0, 548
 0, 291.5
 0, 219
 0, 470
 0, 70
 0, 50
 0, 1697.5
 0, 53
 0, 77
 0, 59
 0, 2864.9
 0, 168.56
 0, 55
 0, 50
 0, 34
 0, 41
 0, 1558.9
 0, 11
 0, 19
 0, 411
 0, 398
 0, 17
 0, 82
 0, 12
 0, 117.5
 0, 1030.75
 0, 79
 0, 786
 0, 95
 0, 673.5
 0, 150
 0, 929.64
 0, 162
 0, 815
 0, 678
 0, 250
 0, 356
 0, 127
 0, 166.6
 0, 222.5
 0, 10
 0, 2605.15
 0, 100.5
 0, 110
 0, 65
 0, 52
 0, 554
 0, 661
 0, 219
 0, 38
 0, 1591
 0, 392.5
 0, 209
 0, 118
 0, 242
 0, 283
 0, 64
 0, 26
 0, 1008.2
 0, 182
 0, 63
 0, 69
 0, 3598.5
 0, 134.5
 0, 67
 0, 76
 0, 47
 0, 65
 0, 88
 0, 1065.5
 0, 89.18
 0, 106
 0, 244
 0, 248
 0, 40
 0, 119
 0, 2258
 0, 70
 0, 641
 0, 520
 0, 304
 0, 153.5
 0, 127
 0, 524
 0, 830.5
 0, 41
 0, 223
 0, 637.7
 0, 110
 0, 20
 0, 31
 0, 1036
 0, 335
 0, 6
 0, 145
 0, 98
 0, 18
 0, 203
 0, 60
 0, 210
 0, 20
 0, 364
 0, 52
 0, 45
 0, 88
 0, 319
 0, 745.78
 0, 60
 0, 135.1
 0, 1409.25
 0, 153.86
 0, 138
 0, 53
 0, 49
 0, 178
 0, 34.3
 0, 150.95
 0, 769
 0, 641
 0, 596.82
 0, 190.5
 0, 1944.4
 0, 864
 0, 202
 0, 33
 0, 167.6
 0, 646
 0, 144.06
 0, 300.5
 0, 54
 0, 425
 0, 119
 0, 13
 0, 28
 0, 30
 0, 32
 0, 420
 0, 28
 0, 38
 0, 6
 0, 411
 0, 83
 0, 240
 0, 98
 0, 17
 0, 48
 0, 11
 0, 522
 0, 29
 0, 1983.4
 0, 43
 0, 108
 0, 99
 0, 64
 0, 10.5
 0, 1034.3
 0, 1433
 0, 69.5
 0, 419.76
 0, 263
 0, 352
 0, 235
 0, 388.08
 0, 550
 0, 97
 0, 332
 0, 61
 0, 129.6
 0, 445
 0, 521.7
 0, 46.5
 0, 55.86
 0, 35
 0, 88.5
 0, 151
 0, 30
 0, 145
 0, 71
 0, 52.92
 0, 386
 0, 5
 0, 375
 0, 27
 0, 50
 0, 1071
 0, 2
 0, 106
 0, 18
 0, 843
 0, 353
 0, 1335
 0, 22
 0, 225
 0, 69
 0, 108
 0, 33
 0, 57
 0, 166
 0, 90
 0, 6
 0, 129
 0, 407
 0, 646.2
 0, 62
 0, 3554
 0, 105.84
 0, 70
 0, 137
 0, 34
 0, 551
 0, 45
 0, 291
 0, 493
 0, 34
 0, 55
 0, 64.8
 0, 64.8
 0, 7
 0, 6
 0, 150.92
 0, 180.81
 0, 108
 0, 206.5
 0, 36.26
 0, 84
 0, 148.96
 0, 7
 0, 20
 0, 7
 0, 46
 0, 100
 0, 49
 0, 144.5
 0, 440
 0, 465
 0, 6
 0, 176
 0, 929.53
 0, 32
 0, 123
 0, 434.14
 0, 126
 0, 900
 0, 68.6
 0, 10
 0, 12
 0, 70
 0, 628
 0, 429
 0, 12
 0, 67
 0, 7
 0, 0.5
 0, 84
 0, 72
 0, 144
 0, 995.5
 0, 210
 0, 901.4
 0, 1379.25
 0, 364.2
 0, 327
 0, 250
 0, 75
 0, 375.4
 0, 1244
 0, 24
 0, 64.2
 0, 19
 0, 73
 0, 247
 0, 200
 0, 150
 0, 77
 0, 55
 0, 27
 0, 195
 0, 61
 0, 455
 0, 248
 0, 6
 0, 213.7
 0, 101.92
 0, 272
 0, 162
 2721, 203
 0, 112.5
 0, 53
 0, 377.19
 0, 1428
 0, 75
 0, 725.88
 0, 2474.7
 0, 158
 0, 24
 0, 456
 0, 70
 0, 24
 0, 20
 0, 100
 0, 26
 0, 167
 0, 2728.85
 0, 139
 0, 54
 0, 1415.5
 0, 991
 0, 124
 0, 82
 3071, 525
 3071, 147
 0, 15
 0, 546.24
 0, 30
 0, 502
 0, 68
 0, 2205
 0, 42
 0, 1330
 0, 42
 0, 62.72
 0, 13
 0, 550
 0, 535.08
 0, 48
 0, 70
 0, 45
 0, 174
 0, 113.5
 0, 2
 0, 50
 0, 127
 0, 160
 0, 50
 0, 129.6
 0, 55
 0, 129.6
 0, 146
 0, 102
 0, 2150.9
 0, 20
 0, 590.5
 0, 36
 0, 18
 0, 76
 0, 535
 0, 32
 0, 69
 0, 184
 0, 605
 0, 1569
 0, 10
 0, 16
 0, 385
 0, 5
 0, 391
 0, 390
 0, 919.24
 0, 17
 0, 64.8
 0, 49
 2703, 697.78
 0, 165
 0, 107
 0, 106
 0, 1488.13
 0, 80
 0, 290
 0, 46
 0, 0.1
 0, 30
 0, 1
 0, 828
 0, 152
 0, 390.04
 0, 68
 0, 21.56
 0, 745.1
 0, 413
 0, 51
 0, 1957
 0, 49
 0, 532
 0, 4348.06
 0, 632
 0, 139
 0, 459.5
 0, 73
 0, 36
 0, 80
 0, 123
 0, 24
 0, 268
 0, 100
 0, 135
 0, 20
 0, 141.5
 0, 30
 0, 103
 0, 2400.6
 0, 151
 0, 25
 0, 0.01
 0, 269
 0, 167
 0, 15
 0, 62
 0, 360
 0, 560
 0, 2066.72
 0, 10
 0, 343.49
 0, 20
 0, 237
 0, 218
 0, 36
 0, 575
 0, 30
 0, 2549.4
 0, 10
 0, 102
 0, 141
 0, 69
 0, 4342
 0, 2
 0, 109.5
 0, 99
 0, 12
 0, 18
 0, 902
 0, 1140.72
 0, 11
 0, 134
 0, 958.44
 0, 79
 0, 420
 0, 10
 0, 38
 0, 49.74
 0, 144
 0, 1032
 0, 300.15
 0, 715.4
 0, 93
 0, 126.42
 0, 62
 0, 33
 0, 40
 0, 24
 0, 71
 0, 185
 0, 219
 0, 170
 0, 270
 0, 15
 0, 84
 0, 47
 0, 595
 0, 44
 0, 70
 0, 25
 0, 260
 0, 108
 0, 460
 0, 50
 0, 532
 0, 10
 0, 487.5
 0, 58
 0, 660
 0, 1224.63
 0, 2676.1
 0, 914
 0, 21
 0, 959.5
 0, 42
 0, 90
 0, 55
 0, 209
 0, 65
 0, 120
 0, 200
 0, 19.5
 0, 1100
 0, 95
 0, 20
 0, 1384
 0, 185
 0, 31
 0, 420
 0, 50
 0, 825
 0, 24
 0, 17.5
 0, 449
 0, 252
 0, 60
 0, 60
 0, 189
 0, 10
 0, 126
 0, 44
 0, 351.5
 0, 338
 0, 75
 0, 1733
 0, 363.5
 0, 28.5
 0, 52
 0, 800
 0, 168
 0, 69
 0, 213
 0, 195
 0, 287
 0, 1780
 0, 821.24
 0, 11
 0, 111
 0, 14
 0, 1822.5
 0, 20
 0, 330
 0, 435
 0, 142
 2740, 2505
 0, 100
 0, 90
 0, 324
 0, 630.31
 0, 576.24
 0, 372
 0, 175
 0, 706
 0, 676
 0, 300.75
 0, 25
 0, 324.5
 0, 1335
 3074, 291.65
 0, 378
 0, 5
 0, 5
 0, 275
 0, 25
 0, 11
 0, 77.9
 0, 324
 2707, 1977.5
 0, 207
 0, 64
 0, 2076.98
 0, 38
 0, 486
 0, 13
 0, 3
 0, 86
 0, 76
 0, 44
 0, 23
 0, 316.5
 0, 607.95
 0, 363
 0, 50
 0, 67
 0, 521
 0, 18
 0, 328
 0, 29.5
 0, 299
 0, 1656.95
 0, 69
 0, 25
 0, 40
 0, 549
 0, 659.75
 0, 626.5
 0, 2225.5
 0, 49
 0, 20
 0, 169
 0, 135.1
 0, 190
 0, 192
 0, 5.4
 0, 553.5
 0, 598
 0, 150.92
 0, 165
 0, 133
 0, 451
 0, 751.5
 0, 133
 0, 496.86
 0, 17
 0, 14
 0, 75
 0, 6
 0, 33
 0, 210
 0, 1630
 0, 5
 0, 501
 0, 323
 0, 282
 0, 14
 0, 221
 0, 277
 0, 233
 0, 27
 0, 78
 0, 87
 0, 287
 0, 247
 0, 209
 0, 30
 0, 192
 0, 1030
 0, 556
 0, 783.5
 0, 309
 0, 12
 0, 58
 0, 111
 0, 52
 0, 128.5
 0, 11
 0, 66
 0, 212.5
 0, 834.96
 0, 188
 0, 596
 0, 17
 0, 24
 0, 1988.5
 0, 151.9
 0, 75
 0, 48
 0, 50.5
 0, 8
 0, 25
 0, 1489.5
 0, 54
 0, 65
 0, 580
 0, 30
 0, 22
 0, 18
 0, 346.92
 0, 105.75
 0, 45.5
 0, 598
 0, 41
 0, 30
 0, 90
 0, 75.5
 0, 52
 0, 506
 0, 796.25
 0, 264
 0, 153
 0, 224
 0, 196.75
 0, 37
 0, 346
 0, 11
 0, 12
 0, 35
 0, 182
 0, 15
 0, 252
 0, 353
 0, 745
 0, 165
 0, 132.5
 0, 11
 0, 260
 0, 24
 0, 640.5
 0, 58
 0, 354
 0, 392
 0, 323
 0, 1689.8
 0, 74
 0, 52
 0, 4982.5
 0, 125.5
 0, 136.22
 0, 6
 0, 20
 0, 1752.73
 0, 10
 0, 30
 0, 275
 0, 364.8
 0, 193
 0, 37
 0, 79
 0, 1418.06
 0, 123.5
 0, 1514
 0, 769.7
 0, 56
 0, 26
 0, 44
 0, 25
 0, 137.2
 0, 2689
 0, 373
 0, 87
 0, 203
 0, 185
 0, 152
 0, 72
 0, 312.62
 0, 75
 0, 99.5
 0, 542
 0, 172
 0, 306
 0, 1376
 0, 1783
 0, 132.5
 0, 820
 0, 17
 0, 124
 0, 195
 0, 1530.95
 0, 280
 0, 2583.88
 0, 757
 0, 81
 0, 25
 0, 515
 0, 529
 0, 60
 0, 225
 0, 2128.74
 0, 22
 0, 26
 0, 525.1
 0, 254.8
 0, 483
 0, 254
 0, 296.5
 0, 739
 0, 800.5
 0, 375
 0, 113.5
 0, 32
 0, 75
 0, 227
 0, 98
 0, 77
 0, 199
 0, 230
 0, 55
 0, 396.41
 0, 65
 0, 34
 0, 88
 0, 47
 0, 643.5
 0, 25
 0, 536
 0, 37
 0, 100
 0, 4360
 0, 15
 0, 94
 0, 1408.16
 0, 155
 0, 523
 0, 47
 0, 3100.6
 0, 17
 0, 507
 0, 507.15
 0, 796
 0, 50
 0, 53
 0, 61
 0, 106
 0, 497
 0, 301
 0, 40
 0, 10
 0, 756
 0, 28
 0, 345
 0, 196
 0, 635
 0, 187
 0, 160
 0, 246
 0, 268
 0, 195
 0, 229
 0, 1784.7
 0, 239
 0, 94.08
 0, 285
 0, 89
 0, 510
 0, 801.5
 0, 124
 0, 498
 0, 6634
 0, 44
 0, 30
 0, 47
 0, 295
 0, 11
 0, 1294
 0, 376
 0, 106
 0, 304
 0, 11
 0, 12
 0, 12
 0, 78
 0, 139.5
 0, 350
 0, 181
 0, 656
 0, 415.52
 0, 570.24
 0, 12
 0, 123
 0, 2001.4
 0, 705.7
 0, 203.45
 0, 17
 0, 249
 0, 37.71
 0, 13
 0, 37.5
 0, 10.5
 0, 215.5
 0, 220.37
 0, 112
 0, 115
 0, 112
 0, 92
 0, 52
 0, 150
 0, 4
 0, 70
 0, 338
 0, 91.87
 0, 1495
 0, 24
 0, 332
 0, 262.5
 0, 369
 0, 969.22
 0, 230
 0, 26
 0, 18
 0, 70
 0, 5
 0, 207
 0, 6398.86
 0, 113
 0, 505.89
 0, 124
 0, 91.5
 0, 370.7
 0, 8611.31
 0, 548
 0, 60
 0, 27
 0, 374.5
 0, 270
 0, 130
 0, 240
 0, 470
 0, 116.5
 0, 33
 0, 158
 0, 10
 0, 100
 0, 369
 0, 723
 0, 808.5
 0, 85
 0, 122
 0, 343
 3071, 525
 0, 588
 0, 62
 0, 140
 0, 55
 0, 323
 0, 46
 0, 43
 0, 160
 0, 182.4
 0, 101
 0, 286
 0, 37
 0, 46
 0, 1959.75
 0, 62
 0, 111
 0, 675.5
 0, 120
 0, 471
 0, 27
 0, 4916.08
 0, 85
 0, 88
 0, 64
 0, 4559.63
 0, 1027
 0, 995.68
 0, 130
 0, 75.45
 0, 103
 0, 40
 0, 218.5
 0, 652
 0, 272
 0, 172.97
 0, 455
 0, 910.42
 0, 232
 0, 22
 0, 836
 0, 752.5
 0, 2630
 0, 116
 0, 1228
 0, 55
 0, 8
 0, 175
 0, 511.5
 0, 716
 0, 27
 0, 392
 0, 512
 0, 66
 0, 527
 0, 503
 0, 178.5
 0, 74
 0, 28
 0, 137
 0, 135
 0, 11
 0, 73.5
 0, 174
 0, 383
 0, 463.5
 0, 88
 0, 135
 0, 327
 0, 25
 0, 228
 0, 424
 0, 795.5
 0, 392.49
 0, 2
 0, 850.5
 0, 98
 0, 203
 0, 106
 0, 118
 0, 145
 0, 150
 0, 79
 0, 300.86
 0, 60
 0, 346
 0, 180
 0, 39
 0, 2236.95
 0, 257
 0, 1
 0, 311
 0, 338
 0, 507
 0, 1
 0, 467.5
 0, 32
 0, 493.5
 0, 30
 0, 131
 0, 724
 0, 48
 0, 319
 0, 104
 0, 25
 0, 438
 0, 1064.1
 0, 556
 0, 188
 0, 1482
 0, 716.75
 0, 29
 0, 43
 0, 68
 0, 1265.2
 0, 750.59
 0, 800.75
 0, 88
 0, 386.12
 0, 31
 0, 133
 0, 126
 0, 62.8
 0, 30
 0, 627.5
 0, 99
 0, 12
 0, 37
 0, 3
 0, 78
 0, 198.1
 0, 435
 0, 136.22
 0, 328
 0, 30
 0, 21
 0, 116
 0, 45
 0, 33
 0, 48.5
 0, 44
 0, 553
 0, 88
 0, 48
 0, 200
 0, 129.6
 0, 100
 0, 931
 0, 110
 0, 358
 0, 225.15
 0, 42
 0, 30
 0, 210.15
 0, 60
 0, 17
 0, 10.5
 0, 25
 0, 249
 0, 515
 0, 62
 0, 342
 0, 32
 0, 88
 0, 628.5
 0, 113
 0, 220.9
 0, 165
 0, 791.35
 0, 225
 0, 28
 0, 512.5
 0, 52
 0, 272
 0, 322
 0, 762
 0, 28
 0, 152
 0, 14
 0, 54
 0, 27
 0, 1084.5
 0, 142
 0, 66
 0, 55
 0, 310
 0, 405
 0, 19.8
 0, 21
 0, 22
 0, 520
 0, 87
 0, 36
 0, 175.1
 0, 24
 0, 304
 0, 44
 0, 33
 0, 50
 0, 144
 0, 171
 0, 22
 0, 30
 0, 60
 0, 200
 0, 1509.16
 0, 5
 0, 3
 0, 356
 0, 150
 0, 208
 0, 155
 0, 1297.25
 0, 26
 0, 13
 0, 215
 0, 11
 0, 25
 0, 40
 0, 370
 0, 14
 0, 3
 0, 700
 0, 198.5
 0, 863.5
 0, 260
 0, 785
 0, 331.24
 0, 22
 0, 22
 0, 22
 0, 86
 0, 10.8
 0, 427.28
 0, 40
 0, 1896.65
 0, 40.5
 0, 93
 0, 217
 0, 62
 0, 60
 0, 267
 0, 75
 0, 2180.5
 0, 407
 0, 287.5
 0, 30
 0, 1039
 0, 285
 0, 684
 0, 219
 0, 159.5
 0, 10
 0, 133
 0, 1726.5
 0, 12
 0, 265
 0, 159
 0, 315
 0, 64.5
 0, 297
 0, 1216
 0, 181.79
 0, 25
 0, 574.28
 0, 28
 0, 429.36
 0, 920.48
 0, 330
 0, 140
 0, 304
 0, 739
 0, 1
 0, 45
 0, 30
 0, 342.5
 0, 199
 0, 80
 0, 384
 0, 474.4
 0, 24.5
 0, 410
 0, 53
 0, 110
 0, 156
 0, 284
 0, 79
 0, 20
 0, 283.22
 0, 25
 0, 353
 0, 81
 0, 50
 0, 90
 0, 34
 0, 21
 0, 146
 0, 324
 0, 42
 0, 23
 0, 168
 0, 49.6
 0, 12
 0, 172
 0, 164.64
 0, 422
 0, 283
 0, 115.15
 0, 43
 0, 278
 0, 110
 0, 150
 0, 62
 0, 44.79
 0, 15
 0, 3
 0, 44
 0, 50
 0, 18
 0, 424
 0, 225
 0, 3485
 0, 60
 0, 281
 0, 1957.72
 0, 219
 0, 189.5
 0, 1356.5
 0, 53
 0, 225
 0, 292
 0, 130
 0, 734
 0, 844
 0, 3
 0, 71
 0, 440
 0, 25
 0, 411
 0, 64.68
 0, 828.1
 0, 310
 0, 46
 0, 1
 0, 5
 0, 250
 0, 155
 0, 874
 0, 90
 0, 5
 0, 5
 0, 88.5
 0, 6
 0, 78
 0, 190
 0, 44
 0, 106
 0, 44
 0, 94
 0, 302
 0, 20
 0, 160
 0, 110.74
 0, 190
 0, 156.5
 0, 202
 0, 94
 0, 668
 0, 13
 0, 105.25
 0, 71
 0, 36
 0, 530
 0, 226.38
 0, 48
 0, 2696.5
 0, 1154.5
 0, 783.5
 0, 30
 0, 369.5
 0, 1300.5
 0, 354.5
 0, 2166
 0, 85
 0, 612
 0, 303.5
 0, 107
 0, 465
 0, 15
 0, 5
 0, 239.75
 0, 350
 0, 316
 0, 10
 0, 44
 0, 1200.25
 0, 453
 0, 450
 0, 372.4
 0, 28
 3078, 11353.3
 0, 34
 0, 115
 0, 1796.45
 0, 225
 0, 564
 0, 64
 0, 7
 0, 900
 0, 22
 0, 10
 0, 102
 0, 57
 0, 24
 0, 550
 0, 111
 0, 583.83
 0, 52
 0, 195
 0, 88
 0, 1049.65
 0, 3522
 0, 54
 0, 226.09
 0, 2481
 0, 310
 0, 347.5
 0, 18
 0, 757
 0, 61
 0, 483.95
 0, 547
 0, 21.5
 0, 1366.5
 0, 1512
 0, 48
 0, 681
 0, 300
 0, 49.5
 0, 67.5
 0, 545
 0, 53
 0, 44
 0, 131
 0, 78
 0, 274
 0, 241
 0, 156
 0, 290.4
 0, 1830.9
 0, 292.5
 0, 312
 0, 564.5
 0, 101
 0, 362
 0, 123.15
 0, 2114.65
 0, 323.4
 0, 2581.2
 0, 513
 0, 514.8
 0, 139.16
 0, 20
 0, 52
 0, 283
 0, 213
 0, 78
 0, 357
 0, 36
 0, 16
 0, 203
 0, 551
 0, 30
 0, 23
 0, 1689
 0, 407
 0, 373
 0, 2818.2
 0, 1092.31
 0, 78
 0, 58
 0, 72
 3061, 63
 0, 40
 0, 21
 0, 185
 3061, 105
 0, 98
 0, 152
 0, 27
 0, 175
 0, 638
 0, 142
 0, 288.32
 0, 120
 0, 18.5
 0, 186
 0, 76
 0, 1883.1
 0, 300
 0, 49
 0, 53
 0, 90
 0, 3
 0, 2137.2
 0, 285
 0, 317.52
 0, 400
 0, 53
 0, 422
 0, 12
 0, 286
 0, 2205.07
 0, 156
 0, 1297.5
 2731, 4410
 0, 261
 0, 176.2
 0, 118
 0, 6
 0, 415
 0, 260.5
 0, 365.31
 0, 1382.5
 0, 635.8
 0, 327
 0, 313
 0, 279.5
 0, 511.56
 0, 52
 0, 58
 0, 291
 0, 1146
 0, 1614.35
 0, 180
 0, 455.75
 0, 347.9
 0, 12
 0, 29
 0, 110
 0, 2
 0, 23
 0, 163
 0, 649
 0, 225
 0, 236
 0, 94
 0, 146
 0, 28
 0, 535
 0, 1070
 0, 20
 0, 135
 0, 307
 0, 127.5
 0, 118
 0, 264
 0, 269
 3071, 732.72
 0, 198
 0, 370.5
 0, 2198
 0, 70
 0, 12
 0, 360
 0, 192
 0, 9
 0, 194
 0, 497
 3071, 525
 0, 6
 0, 55
 0, 263.4
 0, 517
 0, 145
 0, 17
 0, 10
 0, 16
 0, 44
 0, 269
 0, 74
 0, 24
 0, 2.5
 0, 103
 0, 182.7
 0, 80
 0, 266
 0, 21
 0, 174.44
 0, 65.2
 0, 6
 0, 3090.43
 0, 22
 0, 556.75
 0, 33
 0, 127
 0, 22
 0, 6
 0, 360.5
 0, 21
 0, 350.5
 0, 1345.05
 0, 44
 0, 11
 0, 812.5
 0, 64
 0, 480
 0, 32
 0, 5.5
 0, 659.34
 0, 216.5
 0, 500
 0, 191.1
 0, 152
 0, 149
 0, 364
 0, 308.5
 0, 4170
 0, 301.5
 0, 66
 0, 2133.5
 0, 1180.9
 0, 135
 0, 189
 0, 326
 0, 107
 0, 32
 3061, 287.85
 0, 274.8
 0, 298
 0, 150
 0, 784.08
 0, 68
 0, 1914.14
 0, 354.1
 0, 120
 0, 17
 0, 696
 0, 490
 0, 418.46
 0, 263
 0, 191
 0, 563
 0, 1177
 0, 159
 0, 264
 0, 90
 0, 1055.5
 0, 38
 0, 954.5
 0, 632
 0, 47
 0, 64.68
 0, 376
 0, 366
 0, 609
 0, 52
 0, 19
 0, 100
 0, 1632
 0, 296
 0, 110
 0, 105
 0, 122.5
 0, 769.3
 0, 151
 0, 168
 0, 7
 0, 90
 0, 131.32
 0, 16
 0, 332
 0, 25
 0, 110
 0, 310
 0, 154
 0, 510
 0, 165
 0, 221.5
 0, 64
 0, 138
 0, 75
 0, 52
 0, 44
 0, 13
 0, 685.7
 0, 144
 0, 154
 0, 689.43
 0, 99
 0, 107
 0, 33
 0, 2279
 0, 415
 0, 532
 0, 185.7
 0, 58
 0, 249
 0, 31
 0, 205.2
 0, 38
 0, 432
 2703, 1783.87
 0, 543.7
 0, 11
 0, 432
 0, 865
 0, 576
 0, 753.2
 0, 975.7
 0, 37
 0, 55
 0, 79.7
 0, 412
 0, 2
 0, 414
 0, 30
 0, 48
 0, 591
 0, 411
